# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.160000     1.00000000e+00     0.00000000e+00     1.46718341e-01     8.53281659e-01    -3.44868749e-01    -7.83579670e-02     3.53658628e-01    -2.91817477e+00    -1.38777878e-17     3.46876580e-20     5.18379789e-03    -5.18379789e-03     1.05643505e-01    -4.70694848e-01     4.82404591e-01    -1.35001344e+00
      0.170000     1.00000000e+00     0.00000000e+00     1.46773697e-01     8.53226303e-01    -3.43782528e-01    -8.30482271e-02     3.53671366e-01    -2.90456184e+00     1.38777878e-17     6.93512738e-20     5.89941518e-03    -5.89941518e-03     1.11564680e-01    -4.67303032e-01     4.80436054e-01    -1.33644154e+00
      0.180000     1.00000000e+00     0.00000000e+00     1.46836539e-01     8.53163461e-01    -3.42637662e-01    -8.77038221e-02     3.53684220e-01    -2.89100623e+00     0.00000000e+00    -2.79788313e-19     6.67982692e-03    -6.67982692e-03     1.17372852e-01    -4.63763747e-01     4.78386036e-01    -1.32291381e+00
      0.190000     1.00000000e+00     0.00000000e+00     1.46907483e-01     8.53092517e-01    -3.41435256e-01    -9.23233026e-02     3.53697083e-01    -2.87751019e+00     0.00000000e+00     3.62864561e-20     7.51743283e-03    -7.51743283e-03     1.23073675e-01    -4.60081942e-01     4.76258882e-01    -1.30941253e+00
      0.200000     1.00000000e+00     0.00000000e+00     1.46987049e-01     8.53012951e-01    -3.40176344e-01    -9.69052666e-02     3.53709733e-01    -2.86407582e+00     0.00000000e+00     1.38828080e-19     8.40161771e-03    -8.40161771e-03     1.28675891e-01    -4.56262082e-01     4.74059672e-01    -1.29591372e+00
      0.210000     1.00000000e+00     0.00000000e+00     1.47075648e-01     8.52924352e-01    -3.38861863e-01    -1.01448354e-01     3.53721827e-01    -2.85070506e+00    -1.38777878e-17     6.93518936e-20     9.32142217e-03    -9.32142217e-03     1.34188653e-01    -4.52308249e-01     4.71793754e-01    -1.28239257e+00
      0.220000     1.00000000e+00     0.00000000e+00     1.47173589e-01     8.52826411e-01    -3.37492672e-01    -1.05951246e-01     3.53732908e-01    -2.83739968e+00     0.00000000e+00    -6.94250859e-20     1.02682523e-02    -1.02682523e-02     1.39618810e-01    -4.48224397e-01     4.69466210e-01    -1.26882903e+00
      0.230000     1.00000000e+00     0.00000000e+00     1.47281113e-01     8.52718887e-01    -3.36069575e-01    -1.10412663e-01     3.53742442e-01    -2.82416131e+00     0.00000000e+00     1.04153659e-19     1.12379538e-02    -1.12379538e-02     1.44968842e-01    -4.44014665e-01     4.67081351e-01    -1.25521229e+00
      0.240000     1.00000000e+00     0.00000000e+00     1.47398450e-01     8.52601550e-01    -3.34593383e-01    -1.14831367e-01     3.53749876e-01    -2.81099143e+00     0.00000000e+00     6.92734977e-20     1.22317436e-02    -1.22317436e-02     1.50235933e-01    -4.39683657e-01     4.64642393e-01    -1.24154286e+00
      0.250000     1.00000000e+00     0.00000000e+00     1.47525865e-01     8.52474135e-01    -3.33064957e-01    -1.19206171e-01     3.53754685e-01    -2.79789146e+00     0.00000000e+00     2.25657512e-19     1.32557816e-02    -1.32557816e-02     1.55412403e-01    -4.35236582e-01     4.62151379e-01    -1.22783196e+00
      0.260000     1.00000000e+00     0.00000000e+00     1.47663707e-01     8.52336293e-01    -3.31485256e-01    -1.23535943e-01     3.53756420e-01    -2.78486276e+00     2.77555756e-17     1.73183282e-19     1.43195077e-02    -1.43195077e-02     1.60487378e-01    -4.30679202e-01     4.59609371e-01    -1.21409818e+00
      0.270000     1.00000000e+00     0.00000000e+00     1.47812422e-01     8.52187578e-01    -3.29855354e-01    -1.27819610e-01     3.53754728e-01    -2.77190662e+00     0.00000000e+00    -1.38425409e-19     1.54331684e-02    -1.54331684e-02     1.65449268e-01    -4.26017575e-01     4.57016886e-01    -1.20036232e+00
      0.280000     1.00000000e+00     0.00000000e+00     1.47972558e-01     8.52027442e-01    -3.28176434e-01    -1.32056159e-01     3.53749348e-01    -2.75902437e+00     0.00000000e+00     1.43465736e-19     1.66051595e-02    -1.66051595e-02     1.70288417e-01    -4.21257663e-01     4.54374475e-01    -1.18664172e+00
      0.290000     1.00000000e+00     0.00000000e+00     1.48144725e-01     8.51855275e-01    -3.26449757e-01    -1.36244636e-01     3.53740080e-01    -2.74621726e+00     0.00000000e+00     3.49634108e-20     1.78398433e-02    -1.78398433e-02     1.74999281e-01    -4.16404917e-01     4.51683299e-01    -1.17294540e+00
      0.300000     1.00000000e+00     0.00000000e+00     1.48329552e-01     8.51670448e-01    -3.24676614e-01    -1.40384136e-01     3.53726744e-01    -2.73348652e+00     1.38777878e-17     3.47736707e-20     1.91363782e-02    -1.91363782e-02     1.79581583e-01    -4.11463945e-01     4.48945568e-01    -1.15927133e+00
      0.310000     1.00000000e+00     0.00000000e+00     1.48527634e-01     8.51472366e-01    -3.22858272e-01    -1.44473798e-01     3.53709121e-01    -2.72083330e+00     0.00000000e+00    -4.51996952e-19     2.04888410e-02    -2.04888410e-02     1.84040183e-01    -4.06438392e-01     4.46164718e-01    -1.14560640e+00
      0.320000     1.00000000e+00     0.00000000e+00     1.48739486e-01     8.51260514e-01    -3.20995929e-01    -1.48512789e-01     3.53686917e-01    -2.70825860e+00    -2.77555756e-17     3.55732232e-19     2.18875982e-02    -2.18875982e-02     1.88383699e-01    -4.01331064e-01     4.43345284e-01    -1.13192924e+00
