# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.160000     1.00000000e+00     0.00000000e+00     1.48888712e-01     8.51111288e-01    -3.42718689e-01    -7.96931212e-02     3.51862322e-01    -2.91312065e+00     0.00000000e+00     0.00000000e+00     2.91255338e-02    -2.91255338e-02     1.39975611e-01    -4.88105404e-01     5.07779536e-01    -1.29151783e+00
      0.170000     1.00000000e+00     0.00000000e+00     1.49179967e-01     8.50820033e-01    -3.41318933e-01    -8.45741752e-02     3.51641017e-01    -2.89869850e+00     0.00000000e+00     0.00000000e+00     3.05719617e-02    -3.05719617e-02     1.48070204e-01    -4.85875871e-01     5.07937149e-01    -1.27498833e+00
      0.180000     1.00000000e+00     0.00000000e+00     1.49485687e-01     8.50514313e-01    -3.39838231e-01    -8.94329339e-02     3.51408982e-01    -2.88426393e+00     0.00000000e+00     0.00000000e+00     3.19848064e-02    -3.19848064e-02     1.56075509e-01    -4.83510009e-01     5.08076267e-01    -1.25855839e+00
      0.190000     1.00000000e+00     0.00000000e+00     1.49805535e-01     8.50194465e-01    -3.38277476e-01    -9.42680340e-02     3.51166788e-01    -2.86981700e+00     0.00000000e+00     0.00000000e+00     3.33559365e-02    -3.33559365e-02     1.63984276e-01    -4.80998435e-01     5.08183369e-01    -1.24222912e+00
      0.200000     1.00000000e+00     0.00000000e+00     1.50139094e-01     8.49860906e-01    -3.36637633e-01    -9.90780184e-02     3.50915018e-01    -2.85535818e+00     0.00000000e+00     0.00000000e+00     3.46816168e-02    -3.46816168e-02     1.71794761e-01    -4.78328863e-01     5.08243978e-01    -1.22598797e+00
      0.210000     1.00000000e+00     0.00000000e+00     1.50485910e-01     8.49514090e-01    -3.34919686e-01    -1.03861307e-01     3.50654198e-01    -2.84088837e+00     0.00000000e+00     0.00000000e+00     3.59630437e-02    -3.59630437e-02     1.79510172e-01    -4.75489673e-01     5.08246329e-01    -1.20981208e+00
      0.220000     1.00000000e+00     0.00000000e+00     1.50845541e-01     8.49154459e-01    -3.33124584e-01    -1.08616204e-01     3.50384743e-01    -2.82640883e+00     0.00000000e+00     0.00000000e+00     3.72057938e-02    -3.72057938e-02     1.87137049e-01    -4.72472988e-01     5.08184022e-01    -1.19367392e+00
      0.230000     1.00000000e+00     0.00000000e+00     1.51217599e-01     8.48782401e-01    -3.31253213e-01    -1.13340934e-01     3.50106925e-01    -2.81192104e+00     0.00000000e+00     0.00000000e+00     3.84183952e-02    -3.84183952e-02     1.94683042e-01    -4.69276685e-01     5.08057176e-01    -1.17754757e+00
      0.240000     1.00000000e+00     0.00000000e+00     1.51601783e-01     8.48398217e-01    -3.29306383e-01    -1.18033700e-01     3.49820880e-01    -2.79742653e+00     0.00000000e+00     0.00000000e+00     3.96103887e-02    -3.96103887e-02     2.02154644e-01    -4.65904983e-01     5.07871986e-01    -1.16141428e+00
      0.250000     1.00000000e+00     0.00000000e+00     1.51997886e-01     8.48002114e-01    -3.27284836e-01    -1.22692750e-01     3.49526644e-01    -2.78292663e+00     0.00000000e+00     0.00000000e+00     4.07903193e-02    -4.07903193e-02     2.09555409e-01    -4.62367607e-01     5.07638920e-01    -1.14526579e+00
